id,title,context,question,answers
5727dd9c4b864d1900163f735,ia,"Ya en la década de 1940, los matemáticos Norbert Wiener y John von Neumann, estaban trabajando en la teoría de los sistemas y la computación que sentaron las bases para la I.A. que posteriormente McCarthy definiría como ""la ciencia y la ingeniería de hacer máquinas inteligentes, especialmente programas de computadora inteligentes"".",¿Quienes estaban trabajando en la teoría de los sistemas?,"{'answer_start': [25], 'text': ['los matemáticos Norbert Wiener y John von Neumann']}"
5727dd9c4b864d1900163f902,TIC,Bibliografía: Debe citarse en orden alfabético. Contiene las referencias bibliográficas de los documentos utilizados en la investigación.,¿Cuál es el propósito principal de incluir una lista de bibliografía en un trabajo académico?,"{'answer_start': [14], 'text': ['Debe citarse en orden alfabético. Contiene las referencias bibliográficas de los documentos utilizados en la investigación']}"
5727dd9c4b864d1900163f706,etica 3,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Qué tipo de organización se recomienda para un mapa mental basado en las instrucciones proporcionadas?,"{'answer_start': [88], 'text': ['No hay una estructura fija']}"
5727dd9c4b864d1900163f613,etica2,"A.A. Mapa Mental: Control de Lectura Cap. 02 Ethics and Technology
Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.",¿Cómo debe ser visualmente destacado el tema central en el mapa mental?,"{'answer_start': [162], 'text': ['un círculo o una imagen representativa.']}"
5727dd9c4b864d1900163f126,etica1,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Qué se dice sobre la estructura fija del mapa mental en las indicaciones?,"{'answer_start': [88], 'text': ['No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias']}"
5727dd9c4b864d1900163f1016,hvpin1,La tarea es individual y deberá explicarla en un documento tipo informe y anexar las pantallas necesarias del resultado final.,¿Cuál es el método preferido para presentar los resultados de la tarea?,"{'answer_start': [43], 'text': ['En un documento tipo informe y anexar las pantallas necesarias del resultado final']}"
5727dd9c4b864d1900163f379,etica2,"Examina cómo los cuestionamientos éticos en el ámbito profesional de TI pueden afectar a la sociedad en general y a los individuos.
Reflexiona sobre las posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI.",¿Sobre qué se debe reflexionar en cuanto a las consecuencias de la falta de ética y moral en el trabajo de los profesionales de TI?,"{'answer_start': [143], 'text': ['sobre las posibles consecuencias negativas']}"
5727dd9c4b864d1900163f31,etica1,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.
Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Qué se recomienda utilizar para destacar las conexiones y relaciones en el mapa mental?,"{'answer_start': [290], 'text': ['Colores, íconos o líneas']}"
5727dd9c4b864d1900163f773,TIC,"Establecer un estándar para la presentación de trabajos de integración curricular y de titulación, proporcionando directrices claras para orientar a los estudiantes universitarios en la entrega de sus trabajos.",¿Cuál es el propósito central que persigue la guía propuesta?,"{'answer_start': [1], 'text': ['Establecer un estándar para la presentación de trabajos de integración curricular y de titulación']}"
5727dd9c4b864d1900163f151,etica1,"Expansión y personalización: Si lo deseas, puedes expandir aún más el mapa mental agregando subramas o detalles adicionales a medida que exploras cada tema en más profundidad. Personaliza el mapa mental de acuerdo con tus propias experiencias y necesidades como estudiante universitario.",¿Cómo se puede extender la investigación de los temas en el mapa mental según las instrucciones?,"{'answer_start': [42], 'text': ['puedes expandir aún más el mapa mental']}"
5727dd9c4b864d1900163f640,etica2,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Desde dónde se deben desplegar las ramificaciones secundarias en el mapa mental?,"{'answer_start': [28], 'text': ['A partir de cada rama principal']}"
5727dd9c4b864d1900163f1001,hvpin1,Realice el análisis y revisión de dos librerías aplicadas a un ejemplo de visión por computación. Utilice el ejemplo de clasificación de números o dígitos del 0 al 9.,¿Qué tareas están programadas para completarse próximamente?,"{'answer_start': [11], 'text': ['Análisis y revisión de dos librerías aplicadas a un ejemplo de visión por computación']}"
5727dd9c4b864d1900163f720,etica 3,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Qué grado de adaptabilidad se les permite a los estudiantes al construir su mapa mental?,"{'answer_start': [127], 'text': ['puedes adaptarla a tu propio estilo y preferencias']}"
5727dd9c4b864d1900163f407,etica2,"En cuanto a las citas para guiar el desarrollo del ensayo, aquí tienes algunas sugerencias de referencias académicas y recursos relacionados con la ética y moral profesional, así como la ética del profesional de TI:
Floridi, L. (2010). Information: A very short introduction. Oxford University Press.","¿Qué autor y título de libro del año 2010 se proporcionan como sugerencia para informar el desarrollo del ensayo, como se indica en el pasaje?","{'answer_start': [251], 'text': ['Floridi, L. (2010). Information: A very short introduction. Oxford University Press']}"
5727dd9c4b864d1900163f506,etica2,"Herramientas y enfoques para abordar los cuestionamientos éticos:

Presenta diferentes herramientas y enfoques que los profesionales de TI pueden utilizar para abordar los cuestionamientos éticos.
Ejemplos de herramientas pueden incluir códigos de ética profesional, comités de ética, evaluaciones de impacto ético, entre otros.",¿Cuál es la sección que menciona específicamente los comités de ética como una opción para lidiar con cuestiones éticas?,"{'answer_start': [1], 'text': ['Herramientas y enfoques para abordar los cuestionamientos éticos']}"
5727dd9c4b864d1900163f1178,hvpin1,"No olvidar que, el tamaño del archivo en el EVA es máximo 2MB sugerido en bytes para evitar inconvenientes al momento de su entrega en EVA-UNL.",¿Cuál es el tamaño máximo permitido para los archivos de entrega?,"{'answer_start': [58], 'text': ['2MB']}"
5727dd9c4b864d1900163f131,etica1,"Tema central: Coloca en el centro del mapa mental el tema ""nombre del capitulo"" y dibuja un círculo o una imagen representativa.",¿Qué representa el tema central en el mapa mental?,"{'answer_start': [59], 'text': ['Nombre del capitulo']}"
5727dd9c4b864d1900163f22,etica1,"Ramas principales: A partir del centro, traza ramas principales que representen las áreas clave relacionadas con la experiencia de los estudiantes universitarios. Algunas ideas para las ramas principales:
Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Cuáles son las ramas del mapa mental que representan subtemas o detalles específicos de cada área clave de la experiencia universitaria?,"{'answer_start': [205], 'text': ['Ramificaciones secundarias']}"
5727dd9c4b864d1900163f648,etica2,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Cuál es el enfoque de las ramificaciones secundarias en el mapa mental?,"{'answer_start': [110], 'text': ['Subtemas o aspectos específicos de cada área']}"
5727dd9c4b864d1900163f551,etica2,"Destaca la importancia de los valores, principios y normas éticas en el trabajo de los profesionales de TI",¿Qué se menciona como esencial para los profesionales de TI en términos de valores y ética laboral?,"{'answer_start': [30], 'text': ['valores, principios y normas éticas en el trabajo de los profesionales de TI']}"
5727dd9c4b864d1900163f768,TIC,"Establecer un estándar para la presentación de trabajos de integración curricular y de titulación, proporcionando directrices claras para orientar a los estudiantes universitarios en la entrega de sus trabajos.",¿Cuál es uno de los objetivos de la guía?,"{'answer_start': [1], 'text': ['Establecer un estándar para la presentación de trabajos de integración curricular y de titulación']}"
5727dd9c4b864d1900163f1284,etica21,"Debate y discusión: En esta sección, los invito a debatir sobre los cuestionamientos de la moral y la ética profesional desde una perspectiva filosófica.",¿Qué se espera que los participantes aborden al participar en la sección de debate y discusión?,"{'answer_start': [48], 'text': ['a debatir sobre los cuestionamientos de la moral y la ética profesional desde una perspectiva filosófica.']}"
5727dd9c4b864d1900163f912,TIC,"Anexos: Deben ser numerados y poseer identificación respectiva. Debe estar referenciado en el cuerpo de la tesis con un número (si no, no tiene validez).",¿Qué requisitos definen los anexos en un informe de trabajo de integración curricular o titulación?,"{'answer_start': [8], 'text': ['Deben ser numerados y poseer identificación respectiva. Debe estar referenciado en el cuerpo de la tesis con un número (si no, no tiene validez)']}"
5727dd9c4b864d1900163f637,etica2,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Cuál es el punto de partida para extender las ramificaciones secundarias en el mapa mental?,"{'answer_start': [28], 'text': ['A partir de cada rama principal']}"
5727dd9c4b864d1900163f608,etica2,"A.A. Mapa Mental: Control de Lectura Cap. 02 Ethics and Technology
Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.",¿Qué aspecto debe ser el punto de partida en la creación del mapa mental?,"{'answer_start': [126], 'text': ['Estudiantes universitarios']}"
5727dd9c4b864d1900163f875,TIC,Discusión: Verifica las hipótesis de investigación. Evalúa las limitaciones o plantea proyecciones para el estudio.,¿Cómo se asegura la coherencia y relevancia de la discusión con respecto a los resultados obtenidos?,"{'answer_start': [11], 'text': ['Verifica las hipótesis de investigación. Evalúa las limitaciones o plantea proyecciones para el estudio']}"
5727dd9c4b864d1900163f13,etica1,"Ramas principales: A partir del centro, traza ramas principales que representen las áreas clave relacionadas con la experiencia de los estudiantes universitarios. Algunas ideas para las ramas principales:
Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Cuáles son las ramas principales representadas en el mapa mental?,"{'answer_start': [116], 'text': ['Experiencia de estudiantes universitarios']}"
5727dd9c4b864d1900163f746,ia,"Ya en la década de 1940, los matemáticos Norbert Wiener y John von Neumann, estaban trabajando en la teoría de los sistemas y la computación que sentaron las bases para la I.A. que posteriormente McCarthy definiría como ""la ciencia y la ingeniería de hacer máquinas inteligentes, especialmente programas de computadora inteligentes"".Otra influencia y fuente de inspiración para esta tecnología se encuentra en la ciencia ficción. Los robots y las máquinas inteligentes aparecieron por primera vez en la literatura y el cine en la década de 1920, y estos conceptos se han convertido en elementos básicos de la cultura popular.",¿Donde robots y las máquinas inteligentes aparecieron por primera vez?,"{'answer_start': [469], 'text': ['aparecieron por primera vez en la literatura y el cine en la década de 1920']}"
5727dd9c4b864d1900163f743,ia,"Ya en la década de 1940, los matemáticos Norbert Wiener y John von Neumann, estaban trabajando en la teoría de los sistemas y la computación que sentaron las bases para la I.A. que posteriormente McCarthy definiría como ""la ciencia y la ingeniería de hacer máquinas inteligentes, especialmente programas de computadora inteligentes"".",¿Qué figuras notables estaban involucradas en la evolución de la teoría de los sistemas durante la década de 1940?,"{'answer_start': [25], 'text': ['los matemáticos Norbert Wiener y John von Neumann']}"
5727dd9c4b864d1900163f471,etica2,"Define los conceptos de ética y moral, y explora cómo se aplican al ámbito profesional de TI.
Destaca la importancia de los valores, principios y normas éticas en el trabajo de los profesionales de TI.","¿Qué valores y principios específicos se consideran esenciales en el ejercicio profesional de los individuos en el campo de la tecnología de la información, tal como se destaca en el texto?","{'answer_start': [120], 'text': ['Los valores, principios y normas éticas']}"
5727dd9c4b864d1900163f1125,hvpin1,aquellas que tengan indicios de copia o plagio tendrán una calificación equivalente a 0 (cero).,¿Cuál es la medida disciplinaria para quienes copien contenido sin atribución en sus tareas?,"{'answer_start': [47], 'text': ['Tendrán una calificación equivalente a 0 (cero)']}"
5727dd9c4b864d1900163f1399,securityPractica2,El primer paso para realizar los ataques tendremos que levantar la herramienta beef en la terminal como se  observa en la figura1 dentro de la dirección que tenemos nuestra herramienta beef ejecutaremos el comando ruby beef para así obtener la ip con la que podremos realizar el ataque,¿Cuál es el comando con el que se obtiene la ip para realizar el ataque?,"{'answer_start': [214], 'text': ['ruby beef']}"
5727dd9c4b864d1900163f1109,hvpin1,"La tarea podrá ser realizará en computador en el formato IEEE, utilizando la plantilla facilitada en Latex en Overleaf.",¿En qué formato se debe realizar la tarea?,"{'answer_start': [43], 'text': ['En el formato IEEE, utilizando la plantilla facilitada en Latex en Overleaf']}"
5727dd9c4b864d1900163f718,etica 3,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Cuánta libertad tienen los estudiantes para ajustar el diseño de su mapa mental según sus preferencias individuales?,"{'answer_start': [127], 'text': ['puedes adaptarla a tu propio estilo y preferencias']}"
5727dd9c4b864d1900163f84,etica1,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Qué es el mapa mental?,"{'answer_start': [31], 'text': ['una  herramienta visual para organizar ideas y conceptos']}"
5727dd9c4b864d1900163f628,etica2,"Ramas principales: A partir del centro, traza ramas principales que representen las áreas clave relacionadas con la experiencia de los estudiantes universitarios. Algunas ideas para las ramas principales:",¿Cuáles son las ramificaciones principales que deben extenderse desde el núcleo del mapa mental para abordar áreas relevantes?,"{'answer_start': [46], 'text': ['ramas principales que representen áreas clave relacionadas']}"
5727dd9c4b864d1900163f861,TIC,Resultados: Deben estar escritos en pretérito o participio pasado. Usa recursos como: tablas y figuras.,¿Qué herramientas visuales se utilizan comúnmente para representar los resultados en un informe?,"{'answer_start': [12], 'text': ['Deben estar escritos en pretérito o participio pasado. Usa recursos como: tablas y figuras']}"
5727dd9c4b864d1900163f872,TIC,Discusión: Verifica las hipótesis de investigación. Evalúa las limitaciones o plantea proyecciones para el estudio.,¿Qué rol juegan las limitaciones del estudio en la sección de discusión de un trabajo académico?,"{'answer_start': [11], 'text': ['Verifica las hipótesis de investigación. Evalúa las limitaciones o plantea proyecciones para el estudio']}"
5727dd9c4b864d1900163f925,TIC,"La sección del resumen debe contener de forma muy breve la introducción, objetivos, metodología, resultados relevantes y conclusiones. Debe ser redactado en forma continua sin párrafos y su extensión es de una página como máximo, fluctuando entre 250 a 300 palabras.",¿Cuáles son los componentes fundamentales que deben ser abordados en la sección de resumen de un informe?,"{'answer_start': [35], 'text': ['De forma muy breve la introducción, objetivos, metodología, resultados relevantes y conclusiones']}"
5727dd9c4b864d1900163f627,etica2,"Ramas principales: A partir del centro, traza ramas principales que representen las áreas clave relacionadas con la experiencia de los estudiantes universitarios. Algunas ideas para las ramas principales:",¿Qué secciones principales se sugiere desarrollar a partir del tema central en el mapa mental?,"{'answer_start': [46], 'text': ['ramas principales que representen áreas clave relacionadas']}"
5727dd9c4b864d1900163f187,etica1,"Expansión y personalización: Si lo deseas, puedes expandir aún más el mapa mental agregando subramas o detalles adicionales a medida que exploras cada tema en más profundidad. Personaliza el mapa mental de acuerdo con tus propias experiencias y necesidades como estudiante universitario.",¿Qué áreas del mapa mental pueden ser adaptadas para reflejar las necesidades particulares del estudiante universitario?,"{'answer_start': [176], 'text': ['Personaliza el mapa mental de acuerdo con tus propias experiencias y necesidades como estudiante universitario']}"
5727dd9c4b864d1900163f1181,hvpin1,"No olvidar que, el tamaño del archivo en el EVA es máximo 2MB sugerido en bytes para evitar inconvenientes al momento de su entrega en EVA-UNL.",¿Qué restricción se aplica al tamaño de los archivos para la entrega en línea?,"{'answer_start': [58], 'text': ['2MB']}"
5727dd9c4b864d1900163f409,etica2,"En cuanto a las citas para guiar el desarrollo del ensayo, aquí tienes algunas sugerencias de referencias académicas y recursos relacionados con la ética y moral profesional, así como la ética del profesional de TI:
Floridi, L. (2010). Information: A very short introduction. Oxford University Press.","¿Qué obra escrita en 2010 se recomienda como fuente académica para guiar el proceso de redacción del ensayo, de acuerdo con la información proporcionada?","{'answer_start': [251], 'text': ['Floridi, L. (2010). Information: A very short introduction. Oxford University Press']}"
5727dd9c4b864d1900163f679,etica 3,"Expansión y personalización: Si lo deseas, puedes expandir aún más el mapa mental agregando subramas o detalles adicionales a medida que exploras cada tema en más profundidad. Personaliza el mapa mental de acuerdo con tus propias experiencias y necesidades como estudiante universitario.",¿Qué estrategias pueden emplearse para ampliar y adaptar el mapa mental según las preferencias individuales?,"{'answer_start': [82], 'text': ['agregando subramas o detalles adicionales']}"
5727dd9c4b864d1900163f559,etica2,Reflexiona sobre las posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI.,¿Cuál es el tema de reflexión con respecto a los trabajadores del ámbito de TI?,"{'answer_start': [11], 'text': ['sobre las posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI.']}"
5727dd9c4b864d1900163f24,etica1,"Ramas principales: A partir del centro, traza ramas principales que representen las áreas clave relacionadas con la experiencia de los estudiantes universitarios. Algunas ideas para las ramas principales:
Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Qué ramas del mapa mental detallan aspectos más concretos de cada área relacionada con la vida universitaria?,"{'answer_start': [205], 'text': ['Ramificaciones secundarias']}"
5727dd9c4b864d1900163f928,TIC,"La sección del resumen debe contener de forma muy breve la introducción, objetivos, metodología, resultados relevantes y conclusiones. Debe ser redactado en forma continua sin párrafos y su extensión es de una página como máximo, fluctuando entre 250 a 300 palabras.",¿Qué partes del informe deben ser sintetizadas en la sección de resumen?,"{'answer_start': [35], 'text': ['De forma muy breve la introducción, objetivos, metodología, resultados relevantes y conclusiones']}"
5727dd9c4b864d1900163f70,etica1,"Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.",¿Qué concepto se enfatiza con el círculo central en el mapa mental?,"{'answer_start': [1], 'text': ['tema central']}"
5727dd9c4b864d1900163f877,TIC,Discusión: Verifica las hipótesis de investigación. Evalúa las limitaciones o plantea proyecciones para el estudio.,¿Qué recomendaciones se suelen incluir al plantear proyecciones para futuras investigaciones en la sección de discusión?,"{'answer_start': [11], 'text': ['Verifica las hipótesis de investigación. Evalúa las limitaciones o plantea proyecciones para el estudio']}"
5727dd9c4b864d1900163f641,etica2,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Cuál es el origen principal para desarrollar las ramificaciones secundarias en el mapa mental?,"{'answer_start': [28], 'text': ['A partir de cada rama principal']}"
5727dd9c4b864d1900163f61,etica1,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Qué pasos se deben seguir para personalizar el mapa mental de acuerdo con las preferencias del estudiante?,"{'answer_start': [127], 'text': ['puedes adaptarla a tu propio estilo y preferencias']}"
5727dd9c4b864d1900163f1075,hvpin1,Usar la plantilla IEEE que se proporcionó en overleaf.,¿Cuál es la plantilla oficial sugerida para la redacción del informe académico?,"{'answer_start': [5], 'text': ['La plantilla IEEE que se proporcionó en overleaf']}"
5727dd9c4b864d1900163f602,etica2,"A.A. Mapa Mental: Control de Lectura Cap. 02 Ethics and Technology
Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.",¿Qué concepto debe ocupar el lugar central en el mapa mental?,"{'answer_start': [126], 'text': ['Estudiantes universitarios']}"
5727dd9c4b864d1900163f421,etica2,"En cuanto a las citas para guiar el desarrollo del ensayo, aquí tienes algunas sugerencias de referencias académicas y recursos relacionados con la ética y moral profesional, así como la ética del profesional de TI:
Floridi, L. (2010). Information: A very short introduction. Oxford University Press.
Johnson, D. G. (2018). Computer ethics. In The Stanford Encyclopedia of Philosophy (Fall 2018 Edition). Retrieved from https://plato.stanford.edu/entries/ethics-computer/","¿Cuál es la segunda referencia bibliográfica que se presenta como apoyo para el desarrollo del ensayo, según se detalla en el contexto proporcionado?","{'answer_start': [301], 'text': ['Johnson, D. G. (2018). Computer ethics']}"
5727dd9c4b864d1900163f836,TIC,"Marco teórico: Contiene los antecedentes, las bases teóricas y los estudios empíricos. Se desarrolla de lo general a lo particular.",¿Cuál es la estructura básica que debe seguir el marco teórico en un trabajo académico?,"{'answer_start': [15], 'text': ['Contiene los antecedentes, las bases teóricas y los estudios empíricos. Se desarrolla de lo general a lo particular']}"
5727dd9c4b864d1900163f1357,qualityLab3,Elegir una técnica de prueba y diseñar escenarios y casos de prueba a evaluar en base a los pasos indicados en cada técnica (Cada técnica debe ser investigada).,¿Cómo se los pasos indicados en cada técnica?,"{'answer_start': [125], 'text': ['Cada técnica debe ser investigada']}"
5727dd9c4b864d1900163f325,etica2,"Definición de ética y moral profesional:
Define los conceptos de ética y moral, y explora cómo se aplican al ámbito profesional de TI.
Destaca la importancia de los valores, principios y normas éticas en el trabajo de los profesionales de TI.",¿Qué aspectos deben ser abordados en la sección de definición de ética y moral profesional?,"{'answer_start': [52], 'text': ['conceptos de ética y moral, y explora cómo se aplican al ámbito profesional de TI']}"
5727dd9c4b864d1900163f699,etica 3,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Cuál es la estructura recomendada de un mapa mental según las instrucciones?,"{'answer_start': [88], 'text': ['No hay una estructura fija']}"
5727dd9c4b864d1900163f675,etica2,"Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Qué enfoques se pueden adoptar para hacer que las conexiones entre los elementos del mapa mental sean más evidentes?,"{'answer_start': [118], 'text': ['Puedes utilizar colores, íconos o líneas']}"
5727dd9c4b864d1900163f1378,qualityLab3,Resultados. Deben estar respaldados con la evidencia del informe. Deben permitir determinar el nivel de calidad respecto del ítem evaluado.,¿Qué deben permitir los resultados del laboratorio?,"{'answer_start': [81], 'text': ['determinar el nivel de calidad respecto del ítem evaluado']}"
5727dd9c4b864d1900163f1163,hvpin1,Debe entregarse un único archivo bien sea: .pdf o .doc.,¿En qué formatos se deben guardar los documentos antes de cargarlos para la entrega en línea?,"{'answer_start': [43], 'text': ['.pdf o .doc']}"
5727dd9c4b864d1900163f543,etica2,"Cuestionamientos éticos en el ámbito profesional de TI:
Identifica y analiza los principales cuestionamientos éticos que pueden surgir en el ejercicio de la profesión de TI.",¿Qué se espera que se discuta en la sección que aborda los cuestionamientos éticos?,"{'answer_start': [56], 'text': ['Identifica y analiza los principales cuestionamientos éticos']}"
5727dd9c4b864d1900163f554,etica2,"Destaca la importancia de los valores, principios y normas éticas en el trabajo de los profesionales de TI",¿Qué aspectos se enfocan como cruciales para mantener la integridad en el campo de la tecnología de la información?,"{'answer_start': [30], 'text': ['valores, principios y normas éticas en el trabajo de los profesionales de TI']}"
5727dd9c4b864d1900163f915,TIC,"Anexos: Deben ser numerados y poseer identificación respectiva. Debe estar referenciado en el cuerpo de la tesis con un número (si no, no tiene validez).",¿Cómo se identifican y organizan los anexos dentro de un trabajo de integración curricular o titulación?,"{'answer_start': [8], 'text': ['Deben ser numerados y poseer identificación respectiva. Debe estar referenciado en el cuerpo de la tesis con un número (si no, no tiene validez)']}"
